race_date,race_no,race_country,dividends,last_updated
2017-02-02,1,HK,"{""tierce"": [{""combination"": [1, 2, 3], ""dividend"": 8458.0}], ""quinella"": [{""combination"": [1, 2], ""dividend"": 196.5}], ""null"": [], ""qpl"": [{""combination"": [1, 2], ""dividend"": 64.5}, {""combination"": [1, 3], ""dividend"": 341.0}, {""combination"": [2, 3], ""dividend"": 284.5}], ""pla"": [{""combination"": [1], ""dividend"": 24.5}, {""combination"": [2], ""dividend"": 16.0}, {""combination"": [3], ""dividend"": 87.0}], ""quartet"": [{""combination"": [1, 2, 3, 4], ""dividend"": 50135.0}], ""win"": [{""combination"": [1], ""dividend"": 101.5}]}",2017-02-03 02:15:36.708430
2017-02-05,1,HK,"{""quartet"": [{""dividend"": 119880.0, ""combination"": [6, 1, 13, 5]}, {""dividend"": 136322.0, ""combination"": [6, 1, 13, 10]}], ""quinella"": [{""dividend"": 403.5, ""combination"": [1, 6]}], ""qpl"": [{""dividend"": 133.0, ""combination"": [1, 6]}, {""dividend"": 1125.0, ""combination"": [6, 13]}, {""dividend"": 574.0, ""combination"": [1, 13]}], ""null"": [], ""tierce"": [{""dividend"": 27599.0, ""combination"": [6, 1, 13]}], ""win"": [{""dividend"": 119.5, ""combination"": [6]}], ""pla"": [{""dividend"": 38.5, ""combination"": [6]}, {""dividend"": 20.0, ""combination"": [1]}, {""dividend"": 154.5, ""combination"": [13]}]}",2017-02-06 00:05:03.496728
2017-02-05,2,HK,"{""quartet"": [{""dividend"": 10455.0, ""combination"": [3, 6, 8, 1]}], ""quinella"": [{""dividend"": 175.0, ""combination"": [3, 6]}], ""qpl"": [{""dividend"": 69.0, ""combination"": [3, 6]}, {""dividend"": 90.0, ""combination"": [3, 8]}, {""dividend"": 149.5, ""combination"": [6, 8]}], ""null"": [], ""tierce"": [{""dividend"": 2142.0, ""combination"": [3, 6, 8]}], ""win"": [{""dividend"": 35.0, ""combination"": [3]}], ""pla"": [{""dividend"": 14.5, ""combination"": [3]}, {""dividend"": 30.5, ""combination"": [6]}, {""dividend"": 31.5, ""combination"": [8]}]}",2017-02-06 00:05:59.205808
2017-02-05,3,HK,"{""quartet"": [{""dividend"": 9483.0, ""combination"": [7, 2, 8, 9]}, {""dividend"": 7335.0, ""combination"": [7, 8, 2, 9]}], ""quinella"": [{""dividend"": 142.5, ""combination"": [2, 7]}, {""dividend"": 53.5, ""combination"": [7, 8]}], ""qpl"": [{""dividend"": 113.5, ""combination"": [2, 7]}, {""dividend"": 40.5, ""combination"": [7, 8]}, {""dividend"": 101.0, ""combination"": [2, 8]}], ""null"": [], ""tierce"": [{""dividend"": 1402.0, ""combination"": [7, 2, 8]}, {""dividend"": 1062.0, ""combination"": [7, 8, 2]}], ""win"": [{""dividend"": 47.5, ""combination"": [7]}], ""pla"": [{""dividend"": 19.5, ""combination"": [7]}, {""dividend"": 40.5, ""combination"": [2]}, {""dividend"": 14.5, ""combination"": [8]}]}",2017-02-06 00:06:49.797219
2017-02-05,10,HK,"{""quartet"": [{""dividend"": 32280.0, ""combination"": [10, 8, 1, 7]}], ""quinella"": [{""dividend"": 263.0, ""combination"": [8, 10]}], ""qpl"": [{""dividend"": 89.0, ""combination"": [8, 10]}, {""dividend"": 104.0, ""combination"": [1, 10]}, {""dividend"": 57.5, ""combination"": [1, 8]}], ""null"": [], ""tierce"": [{""dividend"": 2714.0, ""combination"": [10, 8, 1]}], ""win"": [{""dividend"": 105.5, ""combination"": [10]}], ""pla"": [{""dividend"": 29.0, ""combination"": [10]}, {""dividend"": 19.0, ""combination"": [8]}, {""dividend"": 20.5, ""combination"": [1]}]}",2017-02-06 00:07:35.633715
2017-02-05,4,HK,"{""quartet"": [{""dividend"": 25597.0, ""combination"": [2, 8, 12, 5]}], ""quinella"": [{""dividend"": 118.5, ""combination"": [2, 8]}], ""qpl"": [{""dividend"": 47.0, ""combination"": [2, 8]}, {""dividend"": 71.5, ""combination"": [2, 12]}, {""dividend"": 94.0, ""combination"": [8, 12]}], ""null"": [], ""tierce"": [{""dividend"": 1397.0, ""combination"": [2, 8, 12]}], ""win"": [{""dividend"": 36.5, ""combination"": [2]}], ""pla"": [{""dividend"": 17.0, ""combination"": [2]}, {""dividend"": 17.5, ""combination"": [8]}, {""dividend"": 34.0, ""combination"": [12]}]}",2017-02-06 00:08:07.979257
2017-02-05,5,HK,"{""quartet"": [{""dividend"": 16953.0, ""combination"": [13, 6, 5, 2]}], ""quinella"": [{""dividend"": 147.5, ""combination"": [6, 13]}], ""qpl"": [{""dividend"": 53.0, ""combination"": [6, 13]}, {""dividend"": 69.5, ""combination"": [5, 13]}, {""dividend"": 147.5, ""combination"": [5, 6]}], ""null"": [], ""tierce"": [{""dividend"": 2399.0, ""combination"": [13, 6, 5]}], ""win"": [{""dividend"": 38.5, ""combination"": [13]}], ""pla"": [{""dividend"": 16.5, ""combination"": [13]}, {""dividend"": 30.5, ""combination"": [6]}, {""dividend"": 30.5, ""combination"": [5]}]}",2017-02-06 00:08:47.101921
2017-02-05,6,HK,"{""quartet"": [{""dividend"": 12568.0, ""combination"": [13, 3, 1, 6]}], ""quinella"": [{""dividend"": 150.5, ""combination"": [3, 13]}], ""qpl"": [{""dividend"": 66.0, ""combination"": [3, 13]}, {""dividend"": 132.5, ""combination"": [1, 13]}, {""dividend"": 30.0, ""combination"": [1, 3]}], ""null"": [], ""tierce"": [{""dividend"": 2745.0, ""combination"": [13, 3, 1]}], ""win"": [{""dividend"": 144.5, ""combination"": [13]}], ""pla"": [{""dividend"": 35.0, ""combination"": [13]}, {""dividend"": 13.5, ""combination"": [3]}, {""dividend"": 21.5, ""combination"": [1]}]}",2017-02-06 00:09:27.122498
2017-02-05,7,HK,"{""quartet"": [{""dividend"": 79196.0, ""combination"": [9, 6, 5, 7]}], ""quinella"": [{""dividend"": 260.0, ""combination"": [6, 9]}], ""qpl"": [{""dividend"": 104.0, ""combination"": [6, 9]}, {""dividend"": 79.5, ""combination"": [5, 9]}, {""dividend"": 83.0, ""combination"": [5, 6]}], ""null"": [], ""tierce"": [{""dividend"": 5469.0, ""combination"": [9, 6, 5]}], ""win"": [{""dividend"": 84.5, ""combination"": [9]}], ""pla"": [{""dividend"": 24.0, ""combination"": [9]}, {""dividend"": 26.0, ""combination"": [6]}, {""dividend"": 19.0, ""combination"": [5]}]}",2017-02-06 00:10:10.198755
2017-02-05,8,HK,"{""quartet"": [{""dividend"": 3738.0, ""combination"": [5, 3, 7, 6]}], ""quinella"": [{""dividend"": 39.5, ""combination"": [3, 5]}], ""qpl"": [{""dividend"": 20.0, ""combination"": [3, 5]}, {""dividend"": 59.0, ""combination"": [5, 7]}, {""dividend"": 52.0, ""combination"": [3, 7]}], ""null"": [], ""tierce"": [{""dividend"": 563.0, ""combination"": [5, 3, 7]}], ""win"": [{""dividend"": 32.0, ""combination"": [5]}], ""pla"": [{""dividend"": 13.5, ""combination"": [5]}, {""dividend"": 12.0, ""combination"": [3]}, {""dividend"": 28.0, ""combination"": [7]}]}",2017-02-06 00:10:45.192973
2017-02-05,9,HK,"{""quartet"": [{""dividend"": 25297.0, ""combination"": [1, 6, 12, 5]}], ""quinella"": [{""dividend"": 105.0, ""combination"": [1, 6]}], ""qpl"": [{""dividend"": 44.5, ""combination"": [1, 6]}, {""dividend"": 530.5, ""combination"": [1, 12]}, {""dividend"": 135.5, ""combination"": [6, 12]}], ""null"": [], ""tierce"": [{""dividend"": 7966.0, ""combination"": [1, 6, 12]}], ""win"": [{""dividend"": 132.5, ""combination"": [1]}], ""pla"": [{""dividend"": 27.0, ""combination"": [1]}, {""dividend"": 11.5, ""combination"": [6]}, {""dividend"": 90.5, ""combination"": [12]}]}",2017-02-06 00:11:20.286059
2017-02-08,4,HK,"{""qpl"": [{""combination"": [1, 3], ""dividend"": 35.0}, {""combination"": [2, 3], ""dividend"": 45.0}, {""combination"": [1, 2], ""dividend"": 51.0}], ""tierce"": [{""combination"": [3, 1, 2], ""dividend"": 474.0}], ""null"": [], ""win"": [{""combination"": [3], ""dividend"": 43.5}], ""quinella"": [{""combination"": [1, 3], ""dividend"": 74.0}], ""pla"": [{""combination"": [3], ""dividend"": 16.5}, {""combination"": [1], ""dividend"": 15.0}, {""combination"": [2], ""dividend"": 21.0}], ""quartet"": [{""combination"": [3, 1, 2, 8], ""dividend"": 6772.0}]}",2017-02-09 00:06:04.870108
2017-02-08,5,HK,"{""qpl"": [{""combination"": [3, 9], ""dividend"": 137.5}, {""combination"": [4, 9], ""dividend"": 110.5}, {""combination"": [3, 4], ""dividend"": 96.5}], ""tierce"": [{""combination"": [9, 3, 4], ""dividend"": 5869.0}], ""null"": [], ""win"": [{""combination"": [9], ""dividend"": 99.0}], ""quinella"": [{""combination"": [3, 9], ""dividend"": 395.5}], ""pla"": [{""combination"": [9], ""dividend"": 28.0}, {""combination"": [3], ""dividend"": 30.0}, {""combination"": [4], ""dividend"": 22.0}], ""quartet"": [{""combination"": [9, 3, 4, 1], ""dividend"": 27277.0}]}",2017-02-09 00:06:50.720575
2017-02-08,2,HK,"{""qpl"": [{""combination"": [9, 10], ""dividend"": 142.0}, {""combination"": [4, 10], ""dividend"": 149.0}, {""combination"": [4, 9], ""dividend"": 60.0}], ""tierce"": [{""combination"": [10, 9, 4], ""dividend"": 6337.0}], ""null"": [], ""win"": [{""combination"": [10], ""dividend"": 155.5}], ""quinella"": [{""combination"": [9, 10], ""dividend"": 408.5}], ""pla"": [{""combination"": [10], ""dividend"": 47.0}, {""combination"": [9], ""dividend"": 16.0}, {""combination"": [4], ""dividend"": 18.5}], ""quartet"": [{""combination"": [10, 9, 4, 12], ""dividend"": 103865.0}]}",2017-02-09 00:07:54.771632
2017-02-08,3,HK,"{""qpl"": [{""combination"": [2, 11], ""dividend"": 58.0}, {""combination"": [2, 9], ""dividend"": 50.5}, {""combination"": [9, 11], ""dividend"": 82.0}], ""tierce"": [{""combination"": [2, 11, 9], ""dividend"": 1413.0}], ""null"": [], ""win"": [{""combination"": [2], ""dividend"": 45.0}], ""quinella"": [{""combination"": [2, 11], ""dividend"": 200.5}], ""pla"": [{""combination"": [2], ""dividend"": 16.5}, {""combination"": [11], ""dividend"": 27.5}, {""combination"": [9], ""dividend"": 19.0}], ""quartet"": [{""combination"": [2, 11, 9, 7], ""dividend"": 6459.0}]}",2017-02-09 00:08:40.408433
2017-02-08,6,HK,"{""qpl"": [{""combination"": [6, 9], ""dividend"": 113.5}, {""combination"": [7, 9], ""dividend"": 190.5}, {""combination"": [6, 7], ""dividend"": 64.0}], ""tierce"": [{""combination"": [9, 6, 7], ""dividend"": 5961.0}], ""null"": [], ""win"": [{""combination"": [9], ""dividend"": 104.5}], ""quinella"": [{""combination"": [6, 9], ""dividend"": 303.5}], ""pla"": [{""combination"": [9], ""dividend"": 34.0}, {""combination"": [6], ""dividend"": 20.0}, {""combination"": [7], ""dividend"": 26.5}], ""quartet"": [{""combination"": [9, 6, 7, 11], ""dividend"": 41146.0}]}",2017-02-09 00:09:35.937714
2017-02-08,7,HK,"{""qpl"": [{""combination"": [1, 3], ""dividend"": 34.5}, {""combination"": [3, 10], ""dividend"": 100.5}, {""combination"": [1, 10], ""dividend"": 309.0}], ""tierce"": [{""combination"": [3, 1, 10], ""dividend"": 2308.0}], ""null"": [], ""win"": [{""combination"": [3], ""dividend"": 26.5}], ""quinella"": [{""combination"": [1, 3], ""dividend"": 91.5}], ""pla"": [{""combination"": [3], ""dividend"": 13.0}, {""combination"": [1], ""dividend"": 21.0}, {""combination"": [10], ""dividend"": 59.5}], ""quartet"": [{""combination"": [3, 1, 10, 9], ""dividend"": 12255.0}]}",2017-02-09 00:10:29.152454
2017-02-08,1,HK,"{""qpl"": [{""combination"": [6, 9], ""dividend"": 57.5}, {""combination"": [3, 6], ""dividend"": 64.5}, {""combination"": [3, 9], ""dividend"": 60.5}], ""tierce"": [{""combination"": [6, 9, 3], ""dividend"": 1435.0}], ""null"": [], ""win"": [{""combination"": [6], ""dividend"": 41.5}], ""quinella"": [{""combination"": [6, 9], ""dividend"": 134.5}], ""pla"": [{""combination"": [6], ""dividend"": 17.0}, {""combination"": [9], ""dividend"": 17.5}, {""combination"": [3], ""dividend"": 21.0}], ""quartet"": [{""combination"": [6, 9, 3, 2], ""dividend"": 17767.0}]}",2017-02-09 00:11:11.231982
2017-02-08,8,HK,"{""qpl"": [{""combination"": [5, 8], ""dividend"": 104.0}, {""combination"": [1, 8], ""dividend"": 64.0}, {""combination"": [1, 5], ""dividend"": 49.5}], ""tierce"": [{""combination"": [8, 5, 1], ""dividend"": 2764.0}], ""null"": [], ""win"": [{""combination"": [8], ""dividend"": 81.0}], ""quinella"": [{""combination"": [5, 8], ""dividend"": 360.5}], ""pla"": [{""combination"": [8], ""dividend"": 27.0}, {""combination"": [5], ""dividend"": 22.0}, {""combination"": [1], ""dividend"": 16.5}], ""quartet"": [{""combination"": [8, 5, 1, 12], ""dividend"": 11086.0}]}",2017-02-09 00:12:10.657695
2017-02-11,9,HK,"{""quinella"": [{""combination"": [4, 5], ""dividend"": 59.0}], ""tierce"": [{""combination"": [4, 5, 10], ""dividend"": 2197.0}], ""null"": [], ""qpl"": [{""combination"": [4, 5], ""dividend"": 27.0}, {""combination"": [4, 10], ""dividend"": 177.5}, {""combination"": [5, 10], ""dividend"": 337.5}], ""quartet"": [{""combination"": [4, 5, 10, 1], ""dividend"": 27910.0}], ""pla"": [{""combination"": [4], ""dividend"": 14.0}, {""combination"": [5], ""dividend"": 14.0}, {""combination"": [10], ""dividend"": 89.0}], ""win"": [{""combination"": [4], ""dividend"": 24.5}]}",2017-02-12 00:06:16.374926
2017-02-11,10,HK,"{""quinella"": [{""combination"": [1, 13], ""dividend"": 43.0}], ""tierce"": [{""combination"": [13, 1, 3], ""dividend"": 527.0}], ""null"": [], ""qpl"": [{""combination"": [1, 13], ""dividend"": 24.0}, {""combination"": [3, 13], ""dividend"": 41.0}, {""combination"": [1, 3], ""dividend"": 29.5}], ""quartet"": [{""combination"": [13, 1, 3, 4], ""dividend"": 2737.0}], ""pla"": [{""combination"": [13], ""dividend"": 16.5}, {""combination"": [1], ""dividend"": 11.5}, {""combination"": [3], ""dividend"": 19.5}], ""win"": [{""combination"": [13], ""dividend"": 52.5}]}",2017-02-12 00:07:00.025524
2017-02-11,1,HK,"{""quinella"": [{""combination"": [1, 5], ""dividend"": 99.5}], ""tierce"": [{""combination"": [1, 5, 11], ""dividend"": 3801.0}], ""null"": [], ""qpl"": [{""combination"": [1, 5], ""dividend"": 40.0}, {""combination"": [1, 11], ""dividend"": 242.0}, {""combination"": [5, 11], ""dividend"": 221.5}], ""quartet"": [{""combination"": [1, 5, 11, 6], ""dividend"": 34268.0}], ""pla"": [{""combination"": [1], ""dividend"": 19.0}, {""combination"": [5], ""dividend"": 15.5}, {""combination"": [11], ""dividend"": 84.0}], ""win"": [{""combination"": [1], ""dividend"": 49.5}]}",2017-02-12 00:07:42.691409
2017-02-11,2,HK,"{""quinella"": [{""combination"": [1, 7], ""dividend"": 69.0}], ""tierce"": [{""combination"": [7, 1, 9], ""dividend"": 1065.0}], ""null"": [], ""qpl"": [{""combination"": [1, 7], ""dividend"": 31.0}, {""combination"": [7, 9], ""dividend"": 56.0}, {""combination"": [1, 9], ""dividend"": 95.0}], ""quartet"": [{""combination"": [7, 1, 9, 13], ""dividend"": 27469.0}], ""pla"": [{""combination"": [7], ""dividend"": 14.0}, {""combination"": [1], ""dividend"": 20.0}, {""combination"": [9], ""dividend"": 19.5}], ""win"": [{""combination"": [7], ""dividend"": 24.0}]}",2017-02-12 00:08:58.909247
2017-02-11,3,HK,"{""quinella"": [{""combination"": [5, 12], ""dividend"": 793.0}], ""tierce"": [{""combination"": [5, 12, 6], ""dividend"": 6365.0}], ""null"": [], ""qpl"": [{""combination"": [5, 12], ""dividend"": 225.0}, {""combination"": [5, 6], ""dividend"": 29.5}, {""combination"": [6, 12], ""dividend"": 572.0}], ""quartet"": [{""combination"": [5, 12, 6, 10], ""dividend"": 49669.0}], ""pla"": [{""combination"": [5], ""dividend"": 11.5}, {""combination"": [12], ""dividend"": 121.5}, {""combination"": [6], ""dividend"": 21.0}], ""win"": [{""combination"": [5], ""dividend"": 17.0}]}",2017-02-12 00:10:09.867675
2017-02-11,4,HK,"{""quinella"": [{""combination"": [6, 8], ""dividend"": 72.0}], ""tierce"": [{""combination"": [6, 8, 10], ""dividend"": 1820.0}], ""null"": [], ""qpl"": [{""combination"": [6, 8], ""dividend"": 33.5}, {""combination"": [6, 10], ""dividend"": 204.5}, {""combination"": [8, 10], ""dividend"": 195.5}], ""quartet"": [{""combination"": [6, 8, 10, 4], ""dividend"": 7015.0}], ""pla"": [{""combination"": [6], ""dividend"": 18.5}, {""combination"": [8], ""dividend"": 15.0}, {""combination"": [10], ""dividend"": 81.5}], ""win"": [{""combination"": [6], ""dividend"": 34.0}]}",2017-02-12 00:10:50.939204
2017-02-11,5,HK,"{""quinella"": [{""combination"": [10, 14], ""dividend"": 626.0}], ""tierce"": [{""combination"": [10, 14, 3], ""dividend"": 13204.0}], ""null"": [], ""qpl"": [{""combination"": [10, 14], ""dividend"": 195.0}, {""combination"": [3, 10], ""dividend"": 274.5}, {""combination"": [3, 14], ""dividend"": 90.5}], ""quartet"": [{""combination"": [10, 14, 3, 2], ""dividend"": 466864.0}], ""pla"": [{""combination"": [10], ""dividend"": 53.0}, {""combination"": [14], ""dividend"": 24.0}, {""combination"": [3], ""dividend"": 30.0}], ""win"": [{""combination"": [10], ""dividend"": 119.0}]}",2017-02-12 00:11:45.040910
2017-02-11,6,HK,"{""quinella"": [{""combination"": [2, 7], ""dividend"": 156.0}], ""tierce"": [{""combination"": [2, 7, 9], ""dividend"": 2644.0}], ""null"": [], ""qpl"": [{""combination"": [2, 7], ""dividend"": 64.5}, {""combination"": [2, 9], ""dividend"": 67.5}, {""combination"": [7, 9], ""dividend"": 354.0}], ""quartet"": [{""combination"": [2, 7, 9, 4], ""dividend"": 21553.0}], ""pla"": [{""combination"": [2], ""dividend"": 10.5}, {""combination"": [7], ""dividend"": 41.0}, {""combination"": [9], ""dividend"": 39.5}], ""win"": [{""combination"": [2], ""dividend"": 21.0}]}",2017-02-12 00:12:36.336673
2017-02-11,7,HK,"{""quinella"": [{""combination"": [5, 7], ""dividend"": 278.5}], ""tierce"": [{""combination"": [5, 7, 8], ""dividend"": 3394.0}], ""null"": [], ""qpl"": [{""combination"": [5, 7], ""dividend"": 90.5}, {""combination"": [5, 8], ""dividend"": 106.5}, {""combination"": [7, 8], ""dividend"": 448.5}], ""quartet"": [{""combination"": [5, 7, 8, 9], ""dividend"": 23687.0}], ""pla"": [{""combination"": [5], ""dividend"": 12.0}, {""combination"": [7], ""dividend"": 41.5}, {""combination"": [8], ""dividend"": 63.5}], ""win"": [{""combination"": [5], ""dividend"": 24.5}]}",2017-02-12 00:13:14.445886
2017-02-11,8,HK,"{""quinella"": [{""combination"": [2, 12], ""dividend"": 181.0}], ""tierce"": [{""combination"": [12, 2, 5], ""dividend"": 3288.0}], ""null"": [], ""qpl"": [{""combination"": [2, 12], ""dividend"": 77.0}, {""combination"": [5, 12], ""dividend"": 93.0}, {""combination"": [2, 5], ""dividend"": 301.5}], ""quartet"": [{""combination"": [12, 2, 5, 10], ""dividend"": 20265.0}], ""pla"": [{""combination"": [12], ""dividend"": 11.5}, {""combination"": [2], ""dividend"": 40.0}, {""combination"": [5], ""dividend"": 35.5}], ""win"": [{""combination"": [12], ""dividend"": 24.5}]}",2017-02-12 00:13:44.182231
2017-02-15,2,HK,"{""quinella"": [{""dividend"": 365.0, ""combination"": [1, 12]}], ""win"": [{""dividend"": 105.5, ""combination"": [12]}], ""quartet"": [{""dividend"": 31214.0, ""combination"": [12, 1, 8, 2]}], ""null"": [], ""qpl"": [{""dividend"": 115.0, ""combination"": [1, 12]}, {""dividend"": 146.0, ""combination"": [8, 12]}, {""dividend"": 95.0, ""combination"": [1, 8]}], ""tierce"": [{""dividend"": 3849.0, ""combination"": [12, 1, 8]}], ""pla"": [{""dividend"": 39.0, ""combination"": [12]}, {""dividend"": 22.0, ""combination"": [1]}, {""dividend"": 25.0, ""combination"": [8]}]}",2017-02-16 00:05:03.784133
2017-02-15,3,HK,"{""quinella"": [{""dividend"": 1201.5, ""combination"": [4, 11]}], ""win"": [{""dividend"": 157.0, ""combination"": [11]}], ""quartet"": [{""dividend"": 78121.0, ""combination"": [11, 4, 2, 5]}], ""null"": [], ""qpl"": [{""dividend"": 283.0, ""combination"": [4, 11]}, {""dividend"": 95.0, ""combination"": [2, 11]}, {""dividend"": 86.0, ""combination"": [2, 4]}], ""tierce"": [{""dividend"": 10502.0, ""combination"": [11, 4, 2]}], ""pla"": [{""dividend"": 41.0, ""combination"": [11]}, {""dividend"": 30.5, ""combination"": [4]}, {""dividend"": 16.5, ""combination"": [2]}]}",2017-02-16 00:05:56.211037
2017-02-15,4,HK,"{""quinella"": [{""dividend"": 171.5, ""combination"": [3, 7]}], ""win"": [{""dividend"": 17.0, ""combination"": [7]}], ""quartet"": [{""dividend"": 11979.0, ""combination"": [7, 3, 6, 2]}], ""null"": [], ""qpl"": [{""dividend"": 68.0, ""combination"": [3, 7]}, {""dividend"": 38.0, ""combination"": [6, 7]}, {""dividend"": 270.0, ""combination"": [3, 6]}], ""tierce"": [{""dividend"": 1468.0, ""combination"": [7, 3, 6]}], ""pla"": [{""dividend"": 11.0, ""combination"": [7]}, {""dividend"": 51.5, ""combination"": [3]}, {""dividend"": 26.0, ""combination"": [6]}]}",2017-02-16 00:06:42.293625
