race_date,race_no,race_location,race_country,race_id,race_time,track,race_class,course,going,distance,rating,horse_list,results_available,last_updated
2018-04-11 00:00:00.000000,5,HV,HK,,21:15,Turf,3,A,Good,1000,80-60,"V138,A177,B220,T171,B300,S442,B164,A008,V390,B182,A413,B243,S436",1,2018-04-12 00:08:17.871634
2018-04-11 00:00:00.000000,6,HV,HK,,21:45,Turf,3,A,Good,1650,80-60,"A135,A140,T355,S106,A164,A350,A399,V407,S264,V008,B071,B236,A362",1,2018-04-12 00:08:46.951373
2018-04-15 00:00:00.000000,5,S,SG,6644,15:45,Poly,NOVICE (SET WEIGHTS) ,,GOOD,1200,,"44586,45181,45095,44881,44647,44769,45056,44973,44786,45248",1,2018-04-16 00:10:58.668585
2018-04-13 00:00:00.000000,6,S,SG,6643,21:20,Poly,CLASS 4 NON PREMIER ,,GOOD,1700,,"42914,44567,45134,44055,44354,44215,43040,42958,44557,44893",1,2018-04-14 00:07:23.416873
2018-04-13 00:00:00.000000,8,S,SG,6643,22:20,Poly,CLASS 4 NON PREMIER ,,GOOD,1200,,"44510,43502,44344,44216,44291,43619,44478,43915,44678,43936,44933,43528",1,2018-04-14 00:07:42.226062
2018-04-11 00:00:00.000000,7,HV,HK,,22:15,Turf,2,A,Good,1650,100-80,"S093,A402,V183,V046,A030,S298,B159,A253,V125,T028",1,2018-04-12 00:05:04.169976
2018-04-22 00:00:00.000000,1,S,SG,6646,13:20,Turf,COUNTOFMONTECRISTO 2017 STAKES CLASS 5 ,B (SC),GOOD,1400,,"42196,39682,43177,44382,41695,44107,44723,44158,44421,44464,44306,43906",1,2018-04-23 07:39:55.599563
2018-04-22 00:00:00.000000,2,S,SG,6646,13:50,Poly,DEBT COLLECTOR 2016 STAKES RESTRICTED MAIDEN (3 YEAR OLD) (WEIGHT FOR AGE) ,,GOOD,1000,,"44577,45359,44707,45321,45010,45315,44935,45207,45052,44910,45145,44913",1,2018-04-23 07:39:59.748679
2018-04-22 00:00:00.000000,3,S,SG,6646,14:20,Poly,SPANISH BAY 2015 STAKES CLASS 4 NON PREMIER ,,GOOD,1000,,"44463,44559,42835,43507,43890,43717,43672,44296,43889,44152,44450",1,2018-04-23 07:40:06.694493
2018-04-15 00:00:00.000000,8,ST,HK,,16:10,Turf,2,C+3,Good,2200,105-80,"A002,B101,T114,B153,V172,S332,B111,T315,B160,T230",1,2018-04-16 02:09:35.200740
2018-04-15 00:00:00.000000,9,ST,HK,,16:40,Turf,3,C+3,Good,1400,80-60,"B170,B169,B167,A187,S279,B109,T190,A398,B108,B094,A373,V140,B223,B096",1,2018-04-16 02:09:44.346688
2018-04-15 00:00:00.000000,10,ST,HK,,17:15,AWT,2,,Good,1200,100-80,"B021,A248,T400,T186,T306,S253,S156,A079,A114,T374,S191,V127",1,2018-04-16 02:09:56.250950
2018-04-15 00:00:00.000000,1,ST,HK,,12:30,Turf,,C+3,Good To Yielding,1000,,"B280,B250,B211,B242,B178,B215,B314",1,2018-04-16 02:10:11.372659
2018-04-15 00:00:00.000000,2,ST,HK,,13:00,AWT,5,,Wet Slow,1200,40-0,"T237,V364,V107,A026,S185,V215,T280,V401,V001,V305,A101,T435",1,2018-04-16 02:10:16.225271
2018-04-13 00:00:00.000000,2,S,SG,6643,19:20,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,,GOOD,1200,,"45182,44921,44806,44548,44859,44788,44707,44811,45090,45119",1,2018-04-14 00:06:55.692214
2018-04-15 00:00:00.000000,3,ST,HK,,13:30,Turf,3,C+3,Good To Yielding,1600,80-60,"B181,V333,S418,V013,V321,T262,B162,B245,A251,B146",1,2018-04-16 02:10:28.266983
2018-04-15 00:00:00.000000,4,ST,HK,,14:00,AWT,4,,Wet Slow,1200,60-40,"A427,V161,S367,V376,V347,A308,B141,A235,A209,A130,A273,A285",1,2018-04-16 02:10:43.154011
2018-04-15 00:00:00.000000,5,ST,HK,,14:30,Turf,4,C+3,Good To Yielding,1400,60-40,"T380,P373,A371,A267,A254,S199,B002,B200,V313,A086,B120,B172,A121,T421,V324",1,2018-04-16 02:10:53.628725
2018-04-15 00:00:00.000000,6,ST,HK,,15:00,Turf,4,C+3,Good To Yielding,1600,60-40,"B048,A271,S420,T142,A314,A005,B201,V250,A229,V243,B137,A295,B142,V265",1,2018-04-16 02:11:15.569071
2018-04-15 00:00:00.000000,7,ST,HK,,15:40,Turf,3,C+3,Good To Yielding,1000,80-60,"V055,A008,A354,P310,A293,A092,A381,T331,A215,B179,A022,B262,B252,A380",1,2018-04-16 02:11:33.807152
2018-04-22 00:00:00.000000,4,S,SG,6646,14:50,Turf,WAR AFFAIR 2014 STAKES CLASS 4 NON PREMIER ,B (SC),GOOD,1600,,"44808,45013,45236,44783,45264,44040,43082,44962,44850,44876,44576,45101,44517,43205",1,2018-04-23 07:40:13.254403
2018-04-22 00:00:00.000000,5,S,SG,6646,15:20,Poly,STEPITUP 2013 STAKES KRANJI STAKES C (SET WEIGHTS) ,,GOOD,1700,,"44634,43607,43892,45039,44147,44965,43991,43251",1,2018-04-23 07:40:18.570710
2018-04-18 00:00:00.000000,8,HV,HK,,22:50,Turf,3,B,Good,1650,80-60,"A017,A224,V371,V114,A147,A173,A411,V081,T369,T406,S414,S260",1,2018-04-19 00:06:10.558514
2018-04-15 00:00:00.000000,11,ST,HK,,17:50,Turf,3,C+3,Good,1200,80-60,"A290,B287,A351,S419,A217,B106,A100,B251,B166,V358,V024,V355",1,2018-04-16 00:09:55.505592
2018-04-15 00:00:00.000000,6,S,SG,6644,16:15,Poly,KRANJI STAKES B (SET WEIGHTS) ,,GOOD,1600,,"44186,45180,43925,45039,42169,44654,44399,44350,43923",1,2018-04-16 00:11:05.715343
2018-04-22 00:00:00.000000,6,S,SG,6646,15:50,Turf,SUPER EASY 2012 STAKES CLASS 3 ,B (SC),GOOD,1400,,"45170,44198,44227,44969,44261,43046,45137,44712,43895,43727,44039,44097,44625,45173",1,2018-04-23 07:40:24.984719
2018-04-15 00:00:00.000000,7,S,SG,6644,16:50,Poly,KRANJI STAKES A (SET WEIGHTS) ,,GOOD,1000,,"44230,44329,42781,44283,43545,44362,43347,43140,44285,43151,44277,43836",1,2018-04-16 00:11:15.623224
2018-04-15 00:00:00.000000,8,S,SG,6644,17:25,Poly,CLASS 4 PREMIER ,,GOOD,1200,,"44340,43193,44912,45114,42607,44396,44398,43054,44971",1,2018-04-16 00:11:23.678973
2018-04-18 00:00:00.000000,5,HV,HK,,21:15,Turf,4,B,Good,1000,60-40,"T284,T091,A412,A345,V014,A052,V385,P063,P190,N317,B124,A069,V143",1,2018-04-19 01:06:18.257728
2018-04-18 00:00:00.000000,7,HV,HK,,22:15,Turf,3,B,Good,1200,80-60,"A177,A296,T302,A337,V315,B207,A040,A365,A009,B058,B052,P429",1,2018-04-19 01:06:57.104011
2018-04-18 00:00:00.000000,4,HV,HK,,20:45,Turf,4,B,Good,1200,60-40,"A426,B027,V274,B294,A117,S385,A269,N360,T210,T018,B036,A424",1,2018-04-19 01:07:11.612263
2018-04-18 00:00:00.000000,1,HV,HK,,19:15,Turf,5,B,Good,1200,40-0,"V414,S409,A018,A014,V088,T346,A144,A031,V026,A151,S432,B022",1,2018-04-19 01:07:33.761127
2018-04-18 00:00:00.000000,6,HV,HK,,21:45,Turf,3,B,Good,1200,80-60,"A165,A163,B155,T372,V273,A316,A150,T011,V012,V157,A202,T200",1,2018-04-19 01:06:39.629351
2018-04-18 00:00:00.000000,3,HV,HK,,20:15,Turf,4,B,Good,2200,60-40,"V368,A239,V149,T416,T105,S147,V119,V238,V354,S131",1,2018-04-19 01:05:48.958579
2018-04-18 00:00:00.000000,2,HV,HK,,19:45,Turf,5,B,Good,1800,40-0,"A307,V164,V232,T431,A249,A195,V179,V408,V346,A085,V363,S423",1,2018-04-19 01:07:54.321288
2018-04-20 00:00:00.000000,1,S,SG,6645,18:50,Poly,CLASS 5 ,,GOOD,1100,,"44812,44338,44716,44711,44001,41274,44072,41890,44657,44217",1,2018-04-21 00:06:54.334120
2018-04-20 00:00:00.000000,3,S,SG,6645,19:50,Turf,CLASS 4 NON PREMIER ,A (SC),GOOD,1400,,"43764,44234,45044,43061,44538,43915,42804,44501,43602,43842,45195,43794,44922",1,2018-04-21 00:07:12.953460
2018-04-20 00:00:00.000000,4,S,SG,6645,20:20,Poly,CLASS 4 PREMIER ,,GOOD,1000,,"45110,43710,42954,44675,44954,43688,43080,44983,44978,44337,44102",1,2018-04-21 00:07:21.171172
2018-04-20 00:00:00.000000,5,S,SG,6645,20:50,Poly,OPEN MAIDEN (WEIGHT FOR AGE) ,,GOOD,1600,,"44835,44834,44934,44905,44479,44756,44631,44774,44822,44844,44348,44347",1,2018-04-21 00:07:34.206687
2018-04-20 00:00:00.000000,6,S,SG,6645,21:20,Poly,CLASS 3 ,,GOOD,1100,,"44722,43559,42464,44494,42480,44890,42084,44307,43463,43652,44914,44077",1,2018-04-21 00:07:43.539637
2018-04-20 00:00:00.000000,2,S,SG,6645,19:20,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,A (SC),YIELDING,1400,,"45171,45009,44820,45055,44899,44896,45057,45151,44766,44780,45060,44738,45186,44810",1,2018-04-21 00:07:02.605152
2018-04-20 00:00:00.000000,7,S,SG,6645,21:50,Turf,KRANJI STAKES A (SET WEIGHTS) ,A (SC),GOOD,1400,,"44434,44005,44257,42083,42601,42744,43608,44351,41105,44461,43520,43151,44584,42909",1,2018-04-21 00:07:54.345075
2018-04-20 00:00:00.000000,8,S,SG,6645,22:20,Turf,CLASS 4 PREMIER ,A (SC),GOOD,1400,,"44919,42614,44742,44928,45150,43705,42041,44516,44679,44681,45266,44571,43320",1,2018-04-21 00:08:02.923974
2018-04-21 00:00:00.000000,6,ST,HK,,15:30,Turf,4,C+3,Good,1400,60-40,"A190,B064,V338,A145,A363,V417,A270,A292,A216,T027,A384,V069,B114,A322",1,2018-04-22 00:08:36.566350
2018-04-21 00:00:00.000000,7,ST,HK,,16:05,Turf,3,C+3,Good,1200,80-60,"B119,B234,B163,T171,A196,B271,B286,V151,B091,B149,T313,B222,B283",1,2018-04-22 00:09:05.980347
2018-04-21 00:00:00.000000,8,ST,HK,,16:35,Turf,3,C+3,Good,1400,80-60,"V186,S235,A305,A391,T371,B168,A399,V279,A168,A138,B235,V037,A245,B239",1,2018-04-22 00:09:38.252990
2018-04-21 00:00:00.000000,9,ST,HK,,17:10,AWT,3,,Good,1200,80-60,"B083,B015,V394,T134,A171,B244,A074,S367,T419,B265,V099,A021",1,2018-04-22 00:10:09.158847
2018-04-22 00:00:00.000000,8,S,SG,6646,16:55,Turf,SINGAPORE THREE-YEAR-OLD CLASSIC (SG2) (3 YEAR OLD) (SET WEIGHTS) (2ND LEG- SINGAPORE THREE-YEAR-OLD CHALLENGE) (RIDER ALLOWANCES NOT PERMITTED) ,B (SC),,1400,,"44710,44821,44705,44740,45014,44831,44909,44995,44925,45271,45175,45096,44796,44763,44640,45051,45013,44949",0,2018-04-18 08:06:25.782253
2018-04-22 00:00:00.000000,9,S,SG,6646,17:30,Poly,BETTER THAN EVER 2010 STAKES CLASS 4 PREMIER ,,,1200,,"44578,44930,43929,44418,44836,44002,44611,43989,44974,42390,41510,44468",0,2018-04-18 08:06:31.615594
2018-04-25 00:00:00.000000,5,HV,HK,,21:15,Turf,4,C,Good,1200,60-40,"B008,T076,A010,A027,A385,A023,T292,A280,A390,B061,B194,T248",1,2018-04-26 00:08:00.085356
2018-04-25 00:00:00.000000,6,HV,HK,,21:45,Turf,3,C,Good,1000,85-60,"V017,A364,B129,V197,A381,B300,A008,A374,T392,V286,T400,B240",1,2018-04-26 00:08:27.313256
2018-04-25 00:00:00.000000,7,HV,HK,,22:15,Turf,4,C,Good,1650,60-40,"A147,A125,B003,A276,A055,A392,V244,T390,A200,T056,V038,V334,A146",1,2018-04-26 00:08:51.091999
2018-04-24 00:00:00.000000,3,S,SG,6647,19:50,Poly,CLASS 3 ,,,1000,,"41862,41361,44476,43972,44397,42648,44789,44817,45187",0,2018-04-23 07:39:18.728008
2018-04-24 00:00:00.000000,4,S,SG,6647,20:20,Poly,OPEN MAIDEN (WEIGHT FOR AGE) ,,,1100,,"44623,45381,45141,45136,45281,44658,45336,45214",0,2018-04-23 07:39:24.404830
2018-04-24 00:00:00.000000,5,S,SG,6647,20:50,Turf,CLASS 4 PREMIER ,C (LC),,1400,,"45221,42169,44018,44720,45211,44695,44441,45120,44305,45234,44948,44591,45261,45172",0,2018-04-23 07:39:26.940914
2018-04-24 00:00:00.000000,6,S,SG,6647,21:20,Turf,KRANJI STAKES B (SET WEIGHTS) ,C (LC),,1800,,"44290,44964,44539,44380,43459,43967,44508,44956,44884",0,2018-04-23 07:39:33.228991
2018-04-24 00:00:00.000000,7,S,SG,6647,21:50,Turf,CLASS 3 ,C (LC),,1600,,"44587,44556,44966,45174,43864,45235,44399,44495,44653,45260,44854,43992",0,2018-04-23 07:39:37.027793
2018-04-24 00:00:00.000000,8,S,SG,6647,22:20,Turf,CLASS 4 NON PREMIER ,C (LC),,1400,,"44768,44809,44772,44490,45032,44993,43602,44447,43502,42147,42965,44933",0,2018-04-23 07:39:42.916468
2018-04-22 00:00:00.000000,7,S,SG,6646,16:20,Poly,GINGERBREAD MAN 2011 STAKES CLASS 4 NON PREMIER ,,GOOD,1200,,"44620,43361,44254,45071,44588,43579,44299,44253,44690,43598,43995",1,2018-04-23 07:40:30.365647
2018-04-29 00:00:00.000000,6,ST,HK,,15:20,Turf,,A,Good,1600,,"V380,A090,A252,S411,B104,A262,V410,S398,V167",1,2018-04-30 00:05:31.563632
2018-04-29 00:00:00.000000,8,ST,HK,,16:40,Turf,,A,Good,2000,,"V325,A112,A093,A375,B826,V246,B827,A066",1,2018-04-30 00:05:57.583092
2018-04-21 00:00:00.000000,1,ST,HK,,13:00,Turf,4,C+3,Good,1000,60-40,"A209,B188,B192,B080,V150,B274,B136,B259,A340,A083,B175,B117,B248,V420",1,2018-04-22 00:05:04.023710
2018-04-21 00:00:00.000000,2,ST,HK,,13:30,AWT,4,,Good,1650,60-40,"V154,V381,P421,T236,P425,T199,A036,T117,V102,S100,S244",1,2018-04-22 00:05:29.772855
2018-04-21 00:00:00.000000,3,ST,HK,,14:00,Turf,5,C+3,Good,1400,40-0,"A075,T224,A059,V276,T063,T022,A268,V329,V107,V271,A053,V259,T429,S278,M273",1,2018-04-22 00:06:27.270012
2018-04-21 00:00:00.000000,4,ST,HK,,14:30,Turf,4,C+3,Good,1200,60-40,"A179,B249,A088,B258,T138,A405,B116,T129,A359,A006,A013,A062,S405",1,2018-04-22 00:07:19.856475
2018-04-29 00:00:00.000000,3,ST,HK,,13:45,Turf,3,A,Good,1600,80-60,"V131,B219,A416,V333,A193,B218,A109,V002,V140,V192,V101,B167,A172,V189",1,2018-04-30 00:06:47.809151
2018-04-21 00:00:00.000000,5,ST,HK,,15:00,AWT,3,,Good,1800,80-60,"B210,V405,T281,T098,V378,B072,B165,B150,T417,V336",1,2018-04-22 00:07:37.578884
2018-04-25 00:00:00.000000,8,HV,HK,,22:50,Turf,3,C,Good,1200,80-60,"A188,B055,T200,A296,V076,V016,P310,T273,B010,B253,T331,A011",1,2018-04-26 00:05:03.381347
2018-04-21 00:00:00.000000,10,ST,HK,,17:45,Turf,2,C+3,Good,1400,95-75,"A297,A418,S312,V040,A050,B336,A030,B092,B217,V057,T062,B284,A377,T305",1,2018-04-22 00:08:02.839318
2018-04-25 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C,Good,1650,40-0,"V400,V392,A122,V377,T288,A318,T298,T042,A063,V295,T314,S439,T393",1,2018-04-26 00:05:39.082924
2018-04-25 00:00:00.000000,2,HV,HK,,19:45,Turf,4,C,Good,1200,60-40,"V357,A277,A301,A347,A324,A266,V347,B066,V341,A281,B133,A425,A088",1,2018-04-26 00:06:17.390578
2018-04-24 00:00:00.000000,1,S,SG,6647,18:50,Poly,CLASS 5 ,,,1200,,"43619,41847,42878,44416,44095,40786,42556,42283,44503,43738,43253,40969",0,2018-04-23 07:39:07.519437
2018-04-24 00:00:00.000000,2,S,SG,6647,19:20,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE) ,C (LC),,1200,,"44894,44613,44926,45099,44856,45369,45283,45154,45328,44897,45147,45186,45128",0,2018-04-23 07:39:14.697210
2018-04-25 00:00:00.000000,3,HV,HK,,20:15,Turf,3,C,Good,2200,80-60,"A134,T391,A333,A396,A224,V156,S447,B113,S437,V407,V125",1,2018-04-26 00:06:39.824554
2018-04-25 00:00:00.000000,4,HV,HK,,20:45,Turf,4,C,Good,1650,60-40,"V396,V042,P256,T093,V416,S388,A320,T405,S078,A291,B067,T336",1,2018-04-26 00:07:11.873565
2018-04-29 00:00:00.000000,10,ST,HK,,17:50,Turf,2,A,Good,1600,95-75,"A238,A041,A409,B090,B203,T286,B112,S332,V214,A024,B159,T028,B261,T062",1,2018-04-30 00:07:18.359364
2018-04-29 00:00:00.000000,9,ST,HK,,17:15,Turf,2,A,Good,1200,100-80,"B180,A299,T050,T306,V068,A170,S212,A415,V290,B305,V142,T010,B273,A072",1,2018-04-30 00:07:51.419700
2018-04-29 00:00:00.000000,4,ST,HK,,14:15,Turf,1,A,Good,1400,115-90,"A136,S393,S110,V128,T309,T375,A025,S093,P361,V077,T235",1,2018-04-30 00:08:31.713638
2018-04-29 00:00:00.000000,1,ST,HK,,12:45,Turf,4,A,Good,1800,60-40,"S379,V039,A118,T338,A314,A239,V164,A419,A278,V406,B035",1,2018-04-30 00:09:19.327492
2018-04-29 00:00:00.000000,7,ST,HK,,16:00,Turf,,A,Good,1200,,"A257,V153,V397,B829,T211,S143,T179,T251,B828",1,2018-04-30 00:09:44.321024
2018-04-29 00:00:00.000000,5,ST,HK,,14:45,Turf,3,A,Good,1200,80-60,"B224,B307,A339,B147,B304,B339,A100,V328,A001,B033,A064,A260,T402,B214",1,2018-04-30 00:05:03.554756
2018-04-29 00:00:00.000000,2,ST,HK,,13:15,Turf,3,A,Good,1400,80-60,"V024,V316,V223,A139,T353,B094,B093,B098,A261,T348,V379,S279,B245,A236",1,2018-04-30 00:06:11.951512
2018-05-02 00:00:00.000000,3,ST,HK,,20:15,AWT,4,,Good,1200,60-40,"V161,S367,S200,T073,B041,V376,A022,B102,V350,B279,A330,A288",1,2018-05-03 00:05:57.247148
2018-05-02 00:00:00.000000,4,ST,HK,,20:45,AWT,2,,Good,1650,105-80,"T163,A248,T186,T374,T193,T411,V229,T230,A154",1,2018-05-03 00:06:33.804120
2018-05-02 00:00:00.000000,2,ST,HK,,19:45,AWT,5,,Good,1800,40-0,"S441,A137,S100,A186,S246,P272,V309,V317,S278,V060,V346,T181,A205,V258",1,2018-05-03 00:05:02.696576
2018-05-06 00:00:00.000000,1,ST,HK,,12:30,Turf,,B,Good,1000,,"B280,B250,B344,B242,B215,B211",1,2018-05-07 02:09:52.882344
2018-05-06 00:00:00.000000,2,ST,HK,,13:00,Turf,5,B,Good,1600,40-0,"V329,T089,T256,A318,A084,A272,T323,V369,B137,T280,V163,V375,T298,S138",1,2018-05-07 02:09:59.735023
2018-05-06 00:00:00.000000,3,ST,HK,,13:30,Turf,5,B,Good,1400,40-0,"T183,S113,S417,V074,A031,S241,T258,T233,A012,V202,V377,V319,A312,A255",1,2018-05-07 02:10:17.918453
2018-05-06 00:00:00.000000,4,ST,HK,,14:00,Turf,,B,Good,2400,,"B101,A002,T114,A093,A396,V046,T315,B153",1,2018-05-07 02:10:34.154578
2018-05-06 00:00:00.000000,5,ST,HK,,14:30,Turf,4,B,Good,1200,60-40,"A323,A179,A178,B084,B069,A423,B297,B005,A273,B231,B277,B174,B175,A123",1,2018-05-07 02:10:47.325392
2018-05-06 00:00:00.000000,6,ST,HK,,15:00,Turf,4,B,Good,1200,60-40,"A006,A300,V150,T129,T289,B197,B004,A319,B063,B132,B028,A346,B233,B226",1,2018-05-07 02:11:00.960516
2018-05-06 00:00:00.000000,7,ST,HK,,15:35,Turf,4,B,Good,1400,60-40,"B189,B050,A237,T224,B026,A200,V313,B002,T388,A267,B120,A044,B096,A285",1,2018-05-07 02:11:17.997014
2018-05-06 00:00:00.000000,8,ST,HK,,16:05,Turf,3,B,Good,1000,80-60,"B065,A293,B257,B338,B264,V093,A354,S010,B019,B183,V286,B262,V358,A358",1,2018-05-07 02:11:38.863950
2018-05-06 00:00:00.000000,9,ST,HK,,16:35,Turf,3,B,Good,2000,85-60,"V125,A065,B181,T391,B111,V172,A402,S414,B208,A366,T146,B095",1,2018-05-07 02:11:53.257562
2018-05-06 00:00:00.000000,10,ST,HK,,17:10,Turf,3,B,Good,1200,80-60,"B173,A183,B164,S419,B057,B106,A261,A399,T371,B347,T313,B252,T334,B285",1,2018-05-07 02:12:06.343682
2018-05-12 00:00:00.000000,2,ST,HK,,13:30,Turf,5,C,Good,2200,40-0,"T431,V179,V232,V309,V369,S205,P324,A186,P272,V060,A318,T323,V363,V295",1,2018-05-13 00:05:35.399054
2018-05-16 00:00:00.000000,3,HV,HK,,20:15,Turf,3,B,Good To Firm,1000,80-60,"A381,A064,P429,A008,S436,A398,T011,B300,A362,T313,B222",1,2018-05-17 00:05:37.750761
2018-05-12 00:00:00.000000,3,ST,HK,,14:00,AWT,4,,Good,1200,60-40,"P421,S367,V376,V334,T282,A036,V384,A340,V367,B141,B255,A425",1,2018-05-13 00:06:26.875462
2018-05-09 00:00:00.000000,8,HV,HK,,22:55,Turf,3,A,Good,1200,80-60,"A165,A337,T392,A142,A100,A202,B055,V412,V157,A336,T358,B054",1,2018-05-10 00:05:05.603439
2018-05-09 00:00:00.000000,6,HV,HK,,21:45,Turf,3,A,Good,1650,80-60,"T369,A017,T370,T100,V114,B166,B162,T145,V105,V372,A120,B071",1,2018-05-10 00:05:29.322943
2018-05-09 00:00:00.000000,7,HV,HK,,22:20,Turf,3,A,Good To Yielding,1650,80-60,"A045,A147,A224,A164,A246,B159,A201,V279,V407,A173,B235,B223",1,2018-05-10 00:05:58.157743
2018-05-09 00:00:00.000000,1,HV,HK,,19:15,Turf,5,A,Good,1200,40-0,"V011,A014,N186,S254,T346,V409,P121,P388,A107,A018,A077,A348",1,2018-05-10 00:06:31.242419
2018-05-09 00:00:00.000000,2,HV,HK,,19:45,Turf,4,A,Good,1200,60-40,"A221,B294,B191,A315,A384,A317,S044,A282,V116,A052,A229,B061",1,2018-05-10 00:07:12.791342
2018-05-09 00:00:00.000000,3,HV,HK,,20:15,Turf,4,A,Good,1800,60-40,"V149,A160,S388,A392,T105,S073,T326,A307,V164,S379,A197,B107,T140",1,2018-05-10 00:07:40.161193
2018-05-09 00:00:00.000000,4,HV,HK,,20:45,Turf,4,A,Good,1650,60-40,"A204,A049,T093,A320,T336,T056,V207,S378,A295,B038,B062,S078",1,2018-05-10 00:08:13.556841
2018-05-09 00:00:00.000000,5,HV,HK,,21:15,Turf,3,A,Good,1200,80-60,"V355,T372,A177,V273,V012,P310,A092,T330,B220,V362,A413,B269,A163",1,2018-05-10 00:08:42.568458
2018-05-06 00:00:00.000000,11,ST,HK,,17:45,Turf,3,B,Good,1400,80-60,"B287,A290,T352,T262,B244,B109,P373,B170,A009,B169,B091,A138,B284,A365",1,2018-05-07 00:10:10.298767
2018-05-16 00:00:00.000000,4,HV,HK,,20:45,Turf,4,B,Good To Firm,1650,60-40,"T236,V038,V416,A229,T390,V182,V291,A251,P256,T056,A146,A189",1,2018-05-17 00:06:04.632767
2018-05-16 00:00:00.000000,5,HV,HK,,21:15,Turf,4,B,Good To Firm,1200,60-40,"T265,T210,A023,T284,V274,V221,S428,A385,A324,A062,B130,A323",1,2018-05-17 00:06:40.516996
2018-05-02 00:00:00.000000,8,ST,HK,,22:55,AWT,3,,Good,1200,80-60,"A217,A351,A391,B246,A316,B155,S442,T171,B015,A150,A196,A244,V390",1,2018-05-03 00:07:11.843666
2018-05-02 00:00:00.000000,1,ST,HK,,19:15,AWT,5,,Good,1200,40-0,"V107,A053,S432,V215,A208,A191,V364,A026,V001,A059,A275,T089,B059",1,2018-05-03 00:07:38.283338
2018-05-02 00:00:00.000000,5,ST,HK,,21:20,AWT,4,,Good,1200,60-40,"N360,A412,A007,A308,V367,T112,A427,T292,S204,B142,A105,T113",1,2018-05-03 00:08:16.067535
2018-05-02 00:00:00.000000,6,ST,HK,,21:50,AWT,4,,Good,1650,60-40,"A222,A174,V154,V119,V337,A235,A110,T199,P421,V323,S147,T373,V291,B016",1,2018-05-03 00:08:52.470733
2018-05-02 00:00:00.000000,7,ST,HK,,22:20,AWT,3,,Good,1650,80-60,"B092,T094,T262,B146,B052,A286,V381,T098,T417,T406,V020,P267,V423,B151",1,2018-05-03 00:09:39.649854
2018-05-16 00:00:00.000000,1,HV,HK,,19:15,Turf,5,B,Good To Firm,1650,40-0,"A137,N294,V001,S113,T405,A311,A084,A235,S417,A122,S432,S241",1,2018-05-17 00:07:05.134882
2018-05-12 00:00:00.000000,4,ST,HK,,14:30,Turf,4,C,Good,1400,60-40,"A110,A363,V250,T412,A371,B225,V010,B074,B064,S098,B201,T421,A405,B172",1,2018-05-13 00:06:57.703068
2018-05-12 00:00:00.000000,5,ST,HK,,15:00,Turf,4,C,Good,1600,60-40,"T142,A081,V243,A125,A271,A419,V338,S199,A055,S420,B142,A005,T055,A356",1,2018-05-13 00:07:25.612004
2018-05-12 00:00:00.000000,6,ST,HK,,15:35,AWT,3,,Good,1200,80-60,"A188,B207,A021,V394,A074,A001,B149,A351,T171,B251,V081,V187",1,2018-05-13 00:08:03.464393
2018-05-12 00:00:00.000000,7,ST,HK,,16:05,Turf,3,C,Good,1600,80-60,"V316,T353,B219,B094,S260,B048,T029,B150,B209,A416,A236",1,2018-05-13 00:08:30.493325
2018-05-12 00:00:00.000000,8,ST,HK,,16:35,Turf,1,C,Good,1400,110-90,"A114,V128,A194,A248,T382,S393,V110,S142,V229,A170,B832,A623,B831,A136,B833",1,2018-05-13 00:08:53.632511
2018-05-12 00:00:00.000000,10,ST,HK,,17:45,Turf,3,C,Good,1400,80-60,"B168,T406,T190,A187,B167,A305,S235,V186,V071,V037,A168,T419,B271,V336",1,2018-05-13 00:09:24.432394
2018-05-16 00:00:00.000000,2,HV,HK,,19:45,Turf,4,B,Good To Firm,1200,60-40,"A209,V357,V121,S385,B027,T207,A027,V340,A266,A357,A301,B078",1,2018-05-17 00:05:03.464883
2018-05-12 00:00:00.000000,9,ST,HK,,17:10,Turf,2,C,Good,1000,105-80,"V068,P361,B216,A377,A102,B129,B089,V092,S212,V197,V142,A115,B088,V310",1,2018-05-13 00:09:55.531190
2018-05-12 00:00:00.000000,1,ST,HK,,13:00,Turf,4,C,Good,1000,60-35,"B080,V385,B274,B199,P190,B288,S324,B102,B192,B140,B185,B058,B034,B342",1,2018-05-13 00:05:04.861668
2018-05-20 00:00:00.000000,4,ST,HK,,14:30,Turf,4,C+3,Good To Firm,1400,60-40,"S405,A190,B028,A292,T199,V379,A399,T113,A424,P297,A075,B121,A277,A390",1,2018-05-21 00:06:52.620029
2018-05-20 00:00:00.000000,5,ST,HK,,15:00,Turf,3,C+3,Good To Firm,1000,80-60,"B338,V055,A008,T334,B151,B269,A261,B262,A374,A380,B179",1,2018-05-21 00:07:25.935455
2018-05-20 00:00:00.000000,6,ST,HK,,15:35,Turf,4,C+3,Good To Firm,1400,60-40,"A010,B067,T093,B066,A254,B061,A328,B120,A273,A057,T018,A370,B176,B002",1,2018-05-21 00:07:42.999047
